question_id,subject,class,chapter_number,chapter_title,medium,difficulty,answer_type,marks,text,options,key_answer,exam_type,year,group_heading,chapter_id,found_in_pdf,match_score
698c2304ec065fd7420d8912,english,10,6,POEM: I Am the Land,English,Average,fill_in_the_blank,1.0,V. Answer the following question in about 8-10 questions : (Comprehension/ Average),[],,LBA,2025-26,Comprehension,67ca912d9f0501ae9196aeaa,False,45.78313253012048
698c2304ec065fd7420d8913,english,10,6,POEM: I Am the Land,English,Average,fill_in_the_blank,1.0,"Write the summary of the poem ‘I am the Land’.
(2020 April)
OR
Describe the feelings of the Mother Earth in the poem “I am the Land” in your own words.
OR
(September 2020)
How does the poet Marina de Bellagenta explain the patience and self-assertion of the land?
OR
(March 2023)
How does the land in the poem ‘I am the Land’ express the patience and its pains ?   (June 2023)
OR
Write a brief summary of the poem ‘I am the Land’.
(May 2025)
OR
How does the poet describe that the earth has an ocean of patience in the poem, “I am the land”.",[],,LBA,2025-26,Comprehension,67ca912d9f0501ae9196aeaa,False,48.20415879017014
698c2304ec065fd7420d899d,english,10,10,POEM: Jazz Poem Two,English,Average,fill_in_the_blank,1.0,"Give a short description of the Jazz player.
OR
Write about the physical appearance of the Jazz player. ( April 2022)",[],,LBA,2025-26,Short Answers,67449bf6065a2c5cd2dcbd1d,False,41.50943396226416
698c2304ec065fd7420d899e,english,10,10,POEM: Jazz Poem Two,English,Average,fill_in_the_blank,1.0,"Why do you think the Jazz player keeps his head down? ( June 2022)

OR
Why does the Jazz player keep his head down? When does he feel like a bird?
(April 2015)",[],,LBA,2025-26,Short Answers,67449bf6065a2c5cd2dcbd1d,False,35.84905660377359
698c2304ec065fd7420d899f,english,10,10,POEM: Jazz Poem Two,English,Average,fill_in_the_blank,1.0,How has the poet described the facial expression of the Jazz player?,[],,LBA,2025-26,Short Answers,67449bf6065a2c5cd2dcbd1d,False,42.30769230769232
698c2304ec065fd7420d89a0,english,10,10,POEM: Jazz Poem Two,English,Difficult,fill_in_the_blank,1.0,What message does the Jazz player want to convey?,[],,LBA,2025-26,Short Answers,67449bf6065a2c5cd2dcbd1d,False,36.17021276595744
698c2304ec065fd7420d89a1,english,10,10,POEM: Jazz Poem Two,English,Average,fill_in_the_blank,1.0,How does the Jazz player change as he plays on the Saxophone?,[],,LBA,2025-26,Short Answers,67449bf6065a2c5cd2dcbd1d,False,36.95652173913043
698c2304ec065fd7420d89a2,english,10,10,POEM: Jazz Poem Two,English,Average,fill_in_the_blank,1.0,"What qualities of the Jazz player do you appreciate?
(April 2020)
OR
How did the poet appreciate the Jazz player’s talent in music? (2024 April exam-1, June Exam-2, July
Exam-3)",[],,LBA,2025-26,Short Answers,67449bf6065a2c5cd2dcbd1d,False,37.735849056603776
698c2304ec065fd7420d89a3,english,10,10,POEM: Jazz Poem Two,English,Average,fill_in_the_blank,1.0,"What was the special gift possessed by the Jazz player? How did it change his feelings?
(September 2020)",[],,LBA,2025-26,Short Answers,67449bf6065a2c5cd2dcbd1d,False,39.175257731958766
698c2304ec065fd7420d89a4,english,10,10,POEM: Jazz Poem Two,English,Average,fill_in_the_blank,1.0,"Describe the physical appearance of the Jazz player.
(April 2016 June 2016, March 2023)",[],,LBA,2025-26,Short Answers,67449bf6065a2c5cd2dcbd1d,False,45.16129032258065
698c2304ec065fd7420d89a5,english,10,10,POEM: Jazz Poem Two,English,Average,fill_in_the_blank,1.0,"How does the poet discriminate Jazz player’s appearance with his artistic character ?
OR
How does the poet discriminate Jazz player’s appearance with his artistic character. Explain.
OR
(April 2017, June 2017)
The physical appearance of the Jazz player does not match when he plays on his saxophone.
Explain.
OR
(April 2018)
Draw a contrast between the musical ability and the appearance of the Jazz player. ( June 2018)
OR
Describe the two faces of Jazz player as a pathetic figure and a commanding artist. ( April 2019)
OR
The poverty filled life of the Jazz player cannot bring down his spirits on the music. Justify. (June
2019)
OR
The Jazz player’s pathetic life is lifted by his music. Justify.
( April 2022)
OR
“Music is the voice of the soul.” Justify this statement with reference to the poem ‘Jazz Poem Two.’
(June 2022)
OR
The Jazz player proved that he was highly skilled in music. Justify.
(June 2023)",[],,LBA,2025-26,Short Answers,67449bf6065a2c5cd2dcbd1d,False,43.39622641509434
698c2304ec065fd7420d89a6,english,10,10,POEM: Jazz Poem Two,English,Average,fill_in_the_blank,1.0,"“There he stands like a black Ancient Mariner.”
A) Who does ‘he’ refer to, here?
B) Why did he stand like the Ancient Mariner?
C) What is the figure of speech employed here?",[],,LBA,2025-26,Read and Answer,67449bf6065a2c5cd2dcbd1d,False,39.62264150943396
698c2304ec065fd7420d89a7,english,10,10,POEM: Jazz Poem Two,English,Average,fill_in_the_blank,1.0,"“His rough unshaven face shows pain.”
A) Who said this?
B) Who is the speaker describing here?
C) What does the ‘pain’ refer to?",[],,LBA,2025-26,Read and Answer,67449bf6065a2c5cd2dcbd1d,False,45.54455445544554
698c2304ec065fd7420d89a8,english,10,10,POEM: Jazz Poem Two,English,Average,fill_in_the_blank,1.0,"“He was sent here to preach the Black Gospel of Jazz.”
A) Who was sent to preach the Black Gospel ?
B) How did the ‘he’ preach the gospel?
C) What do you mean by ‘gospel’ in this context?",[],,LBA,2025-26,Read and Answer,67449bf6065a2c5cd2dcbd1d,False,38.095238095238095
698c2304ec065fd7420d89a9,english,10,10,POEM: Jazz Poem Two,English,Average,fill_in_the_blank,1.0,"“He is no longer a man, but a bird.”
A) Who got transformed into a bird?
B) Why is the speaker saying so?
C) When was the transformation observed?",[],,LBA,2025-26,Read and Answer,67449bf6065a2c5cd2dcbd1d,False,37.735849056603776
698c2304ec065fd7420d89aa,english,10,10,POEM: Jazz Poem Two,English,Average,fill_in_the_blank,1.0,"“His run-down shoes have paper in them.”
A) Who is the ‘he’ here?
B) Why does his shoes have papers in them?
C) What does this statement tell about the person spoken about here?",[],,LBA,2025-26,Read and Answer,67449bf6065a2c5cd2dcbd1d,False,39.62264150943396
698c2304ec065fd7420d89ab,english,10,10,POEM: Jazz Poem Two,English,Average,fill_in_the_blank,1.0,"“Gently he lifts it now to parted lips, to tell the world that he is a black man.”
A) What does he lift?
B) Why does he lift it?
C) Why does he want to tell the world that he is a black man?",[],,LBA,2025-26,Read and Answer,67449bf6065a2c5cd2dcbd1d,False,39.62264150943396
698c2304ec065fd7420d89ac,english,10,10,POEM: Jazz Poem Two,English,Average,fill_in_the_blank,1.0,"“His head still down, eyes still closed, ears perked.”
A) Who is the ‘his’ here?
B) What do you mean by ‘perked’?
C) Why did the speaker make this observation?",[],,LBA,2025-26,Read and Answer,67449bf6065a2c5cd2dcbd1d,False,40.86021505376344
698c2304ec065fd7420d89ad,english,10,10,POEM: Jazz Poem Two,English,Average,fill_in_the_blank,1.0,"“Now preaching it with words of screaming notes.”
A) Who is preaching now?
B) What does ‘it’ refer to?
C) Why was the preacher using ‘words of screaming notes’?",[],,LBA,2025-26,Read and Answer,67449bf6065a2c5cd2dcbd1d,False,48.35164835164834
698c2304ec065fd7420d8a6d,english,10,16,POEM: Off to Outer Space Tomorrow Morning,English,Average,fill_in_the_blank,2.0,"According to the poet outer space is solitary confinement for him. Why ? (2023 March, 2023
June,2017 April, June2018)",[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196af2f,False,43.58974358974359
698c2304ec065fd7420d8a6e,english,10,16,POEM: Off to Outer Space Tomorrow Morning,English,Average,fill_in_the_blank,2.0,"The poet is ‘off to outer space tomorrow morning’. What does he ask the readers to do?( 2016 June)
OR
The speaker in ‘Off to Outer Space Tomorrow Morning’ is uncertain of his return. How does he
express this?",[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196af2f,False,46.5686274509804
698c2304ec065fd7420d8a6f,english,10,16,POEM: Off to Outer Space Tomorrow Morning,English,Average,fill_in_the_blank,2.0,"State the reason for the poet to say that ""Calendars and clocks are useless in space"" (2019 April,2019
June)",[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196af2f,False,48.14814814814815
698c2304ec065fd7420d8a70,english,10,16,POEM: Off to Outer Space Tomorrow Morning,English,Average,fill_in_the_blank,2.0,"The speaker says ""Tea cups, circling round me like the planets round the sun"". Why does it happen
only in space and not on earth?",[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196af2f,False,48.06201550387597
698c2304ec065fd7420d8a71,english,10,16,POEM: Off to Outer Space Tomorrow Morning,English,Average,fill_in_the_blank,2.0,What might have been the purpose of the poet behind the repetition of the last line in each stanza?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196af2f,True,52.52525252525253
698c2304ec065fd7420d8a72,english,10,16,POEM: Off to Outer Space Tomorrow Morning,English,Average,fill_in_the_blank,2.0,How would people on earth watch the astronaut? Would it affect him in any way?  (2018 April),[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196af2f,False,46.15384615384615
698c2304ec065fd7420d8a73,english,10,16,POEM: Off to Outer Space Tomorrow Morning,English,Average,fill_in_the_blank,2.0,Give some instances of daily routine mentioned in the poem ‘Off to Outer Space Tomorrow Morning’.,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196af2f,False,48.42105263157895
698c2304ec065fd7420d8a74,english,10,16,POEM: Off to Outer Space Tomorrow Morning,English,Average,fill_in_the_blank,2.0,How has the poet described the life in space in the poem ‘Off to Outer Space Tomorrow Morning’?,[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196af2f,True,51.61290322580645
698c2304ec065fd7420d8a75,english,10,16,POEM: Off to Outer Space Tomorrow Morning,English,Average,fill_in_the_blank,1.0,"“There won’t be any calendar, there won’t be any clock”
(2020 April, September 2025)
A) Who is the speaker?
B) Why won't there be any calendars and clocks?
C) What is the speaker referring to as ‘ There’, in the sentence?",[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196af2f,False,45.79439252336449
698c2304ec065fd7420d8a76,english,10,16,POEM: Off to Outer Space Tomorrow Morning,English,Average,fill_in_the_blank,1.0,"“Daylight will be on the switch and winter under lock”
A) ‘Winter under lock’- what does this mean?
B) Where would all the above happen?
C) Who is the poet of this poem?
D) When does the speaker say this?",[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196af2f,False,49.0
698c2304ec065fd7420d8a77,english,10,16,POEM: Off to Outer Space Tomorrow Morning,English,Average,fill_in_the_blank,1.0,"“In solitary confinement as complete as any goal.”
(2015 April)
A) What does solitary mean?
B) Why does the speaker say so?
C) What is referred to as solitary confinement?",[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196af2f,False,46.74556213017751
698c2304ec065fd7420d8a78,english,10,16,POEM: Off to Outer Space Tomorrow Morning,English,Average,fill_in_the_blank,1.0,"“With the teacups circling round me like the planets round the sun.”
A) What two things are compared here?
B) Why would the poet feel so?
C) Where does this happen?
D) Who is the speaker?",[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196af2f,False,47.02702702702703
698c2304ec065fd7420d8a79,english,10,16,POEM: Off to Outer Space Tomorrow Morning,English,Average,fill_in_the_blank,1.0,"“Tracking through your telescope my upward shooting star.”
A) Who does ‘your’ refer to?
B) Which instrument does the poet tell us to use to track his journey toward space?
C) What does the phrase, ‘ my upward shooting star’ mean?",[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196af2f,False,45.94594594594594
698c2304ec065fd7420d8a7a,english,10,16,POEM: Off to Outer Space Tomorrow Morning,English,Average,fill_in_the_blank,1.0,"“You can cross out my name from the telephone book.”
(2024 April - 1, June 2, July 3
A) Who is the speaker ?
B) Why did the speaker say ?
C) When did the speaker say so?",[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196af2f,False,43.71257485029941
698c2304ec065fd7420d8a7b,english,10,16,POEM: Off to Outer Space Tomorrow Morning,English,Average,fill_in_the_blank,1.0,"“You can start the countdown; you can take a last look;”
A) Who is the speaker ?
B) Who is the ‘you’ here ?
C) When did the speaker say so?",[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196af2f,False,49.62962962962963
698c2304ec065fd7420d8a7c,english,10,16,POEM: Off to Outer Space Tomorrow Morning,English,Average,fill_in_the_blank,1.0,III.16. Study the picture given below. Write a description or an account of what the picture Suggested to you in a paragraph: i) ii),[],,LBA,2025-26,Paragraph Writing,67ca912d9f0501ae9196af2f,False,45.45454545454546
698c2304ec065fd7420d88c9,english,10,4,POEM: Quality of Mercy,English,Average,fill_in_the_blank,2.0,"I. Answer the following questions in 2 or 3 sentences. 1) Mercy is compared to gentle from heaven. How is this comparison apt? 2) The speaker compares the power of the king with the power of mercy, saying that mercy is mightiest of mightiest. How does she justify this? 3) The speaker says that mercy is twice blessed? What does he mean by this? OR How do you interpret the poet’s interpretation of mercy as twice blessed? 4) Sceptre shows the force of temporal power. In contrast what or whose quality does mercy stand for? 5) The poem quality of mercy has fourteen lines. But it is not a sonnet. Justify the statement.",[],,LBA,2025-26,Answer in Two or More Sentences,67ca912d9f0501ae9196ae93,False,46.36510500807754
698c2304ec065fd7420d88ca,english,10,4,POEM: Quality of Mercy,English,Average,fill_in_the_blank,1.0,"“It droppeth as the gentle rain from heaven
Upon the place beneath, it is twice blest”
A) What is compared to gentle rain from heaven?
B) What blesses twice?
C) Why does the speaker feel it blesses twice ?",[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196ae93,False,47.78325123152709
698c2304ec065fd7420d88cb,english,10,4,POEM: Quality of Mercy,English,Average,fill_in_the_blank,1.0,"His sceptre shows the force of temporal power,
The attribute to awe and majesty,
A) What is Sceptre?
B) How does the sceptre show the temporal poet?
C) In contrast, what quality does mercy stand for?",[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196ae93,False,47.73869346733668
698c2304ec065fd7420d88cc,english,10,4,POEM: Quality of Mercy,English,Average,fill_in_the_blank,1.0,"“’Tis mightiest in the mightiest”
A) There are two ‘mightiest’ things . What do they stand for?
B) What does the word ‘mightiest’ mean?
C) What does the speaker intend to say by comparing two mighty things, here?",[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196ae93,False,49.26829268292683
698c2304ec065fd7420d88cd,english,10,4,POEM: Quality of Mercy,English,Average,fill_in_the_blank,1.0,"It blesseth him that gives, and him that takes
A) What does ‘it’ refer to, here?
B) How does it bless the one who gives?
C) How does it bless the one who takes?",[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196ae93,True,50.0
698c2304ec065fd7420d88ce,english,10,4,POEM: Quality of Mercy,English,Average,fill_in_the_blank,1.0,"Mercy is above the sceptred sway.
A) What is a sceptre?
B) How is mercy above the sceptred sway?
C) Which is above the sceptre sway?",[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196ae93,True,50.0
698c2304ec065fd7420d88cf,english,10,4,POEM: Quality of Mercy,English,Average,fill_in_the_blank,1.0,Write the summary of the poem “Quality of Mercy”,[],,LBA,2025-26,Short Answers,67ca912d9f0501ae9196ae93,True,52.17391304347826
698c2304ec065fd7420d88d0,english,10,4,POEM: Quality of Mercy,English,Average,fill_in_the_blank,1.0,IV. 12. Identify the figure of speech in the following lines of  the poem: i) “It droppeth as the gentle rain from heaven” ii) “It blesseth him that gives and him that takes” iii) “And earthly power doth then show likest God’s” 24,[],,LBA,2025-26,One Sentence Answers,67ca912d9f0501ae9196ae93,False,47.74774774774775
